Frame Number,Vehicle,License Plate,Average Score
1045,motorcycle_123.0,29E2-37776,0.9522950053215027
1045,motorcycle_124.0,35N1-35226,0.8761986162927415
1046,motorcycle_85.0,29H1-61888,0.9281417528788248
1046,bus_108.0,30F-96054,0.8122098073363304
1046,motorcycle_119.0,29D2-18311,0.9122144844796922
1046,motorcycle_87.0,29Y3-39268,0.8498826192484962
1046,motorcycle_105.0,29KL-89076,0.5929257472356161
1046,motorcycle_123.0,29E2-37776,0.9528573618994819
1046,motorcycle_124.0,35N1-35226,0.8265073928568099
1047,motorcycle_85.0,29H1-61888,0.9211953745947944
1047,motorcycle_103.0,29D2-18311,0.9281143413649665
1047,bus_108.0,30F-96054,0.8178590685129166
1047,motorcycle_87.0,29Y3-39268,0.8654943141672347
1047,motorcycle_105.0,29KL-98076,0.5122079898913702
1047,motorcycle_123.0,29E2-37776,0.951515449417962
1047,motorcycle_124.0,35N1-35226,0.8374825980928209
1048,motorcycle_85.0,29H1-61888,0.9106994734870063
1048,motorcycle_103.0,29D2-18311,0.9180730183919271
1048,bus_108.0,30F-96054,0.7869130745530128
1048,motorcycle_87.0,29Y3-39268,0.8876035246584151
1048,motorcycle_105.0,29KL-18076,0.5423100425137414
1048,motorcycle_123.0,29E2-37776,0.9523678024609884
1048,motorcycle_124.0,35N1-35226,0.8379119634628296
1049,motorcycle_85.0,29H1-61888,0.9172120226754082
1049,motorcycle_103.0,29D2-18311,0.8870202038023207
1049,bus_108.0,30F-96054,0.7736378684639931
1049,motorcycle_119.0,29D2-18311,0.9169599480099149
1049,motorcycle_87.0,29Y3-39268,0.8558995193905301
1049,truck_105.0,29KL-78076,0.5076769118507704
1049,motorcycle_123.0,29E2-37776,0.9517156614197625
1049,motorcycle_124.0,35N1-35226,0.857248067855835
1050,motorcycle_85.0,29H1-61888,0.9165079328748915
1050,bus_108.0,30F-96054,0.791983662173152
1050,motorcycle_87.0,29Y3-39268,0.8906140128771464
1050,motorcycle_105.0,29KL-18676,0.5557087593608432
1050,motorcycle_123.0,29E2-37776,0.9527397288216485
1050,motorcycle_124.0,35N1-35226,0.8647351662317911
1051,motorcycle_85.0,29H1-61888,0.8942316903008355
1051,motorcycle_103.0,29D2-18311,0.9162015053961012
1051,motorcycle_119.0,29D2-18311,0.9036039445135329
1051,motorcycle_87.0,29Y3-39268,0.8976073331303067
1051,motorcycle_105.0,29KL-98076,0.5704005161921183
1051,motorcycle_123.0,29E2-37776,0.9542008572154574
1051,motorcycle_124.0,35N1-35226,0.8819374309645759
1052,motorcycle_85.0,29H1-61888,0.88913537396325
1052,motorcycle_103.0,29D2-18311,0.9255403611395094
1052,motorcycle_119.0,29D2-18311,0.9150800903638204
1052,motorcycle_87.0,29Y3-39268,0.8557286941342883
1052,motorcycle_105.0,29K-89076,0.6244352236390114
1052,motorcycle_123.0,29E2-37776,0.9516176515155368
1052,motorcycle_124.0,35N1-35226,0.8209979699717628
1053,motorcycle_85.0,29H1-61888,0.9026642309294807
1053,motorcycle_103.0,29D2-18311,0.9172507988082038
1053,motorcycle_87.0,29Y3-39268,0.8703370955255296
1053,motorcycle_105.0,29K1-49076,0.6364185015360514
1053,motorcycle_123.0,29E2-37776,0.949075096183353
1053,motorcycle_124.0,35N1-35226,0.8574562337663438
1054,motorcycle_85.0,29H1-61888,0.90574625465605
1054,motorcycle_103.0,29D2-18311,0.923333141538832
1054,motorcycle_87.0,29Y3-39268,0.8557346910238266
1054,motorcycle_105.0,29K-39076,0.5859708860516548
1054,motorcycle_123.0,29E2-37776,0.9516926672723558
1054,motorcycle_124.0,35N1-35226,0.8552493188116286
1055,motorcycle_85.0,29H1-61888,0.8951400319735209
1055,motorcycle_103.0,29D2-18311,0.9249230093426175
1055,motorcycle_87.0,29Y3-39268,0.9039415121078491
1055,motorcycle_105.0,29K-96078,0.5311583783477545
1055,motorcycle_123.0,29E2-37776,0.9515309731165568
1055,motorcycle_124.0,35N1-35226,0.8649420605765449
1056,motorcycle_85.0,29H1-61888,0.8936500814225938
1056,motorcycle_103.0,29D2-18311,0.912946018907759
1056,motorcycle_87.0,29Y3-39268,0.9036993384361267
1056,motorcycle_123.0,29E2-37776,0.9500150879224142
1056,motorcycle_124.0,35N1-35226,0.8893557257122464
1057,motorcycle_85.0,29H1-61888,0.9162069227960374
1057,motorcycle_103.0,29D2-18311,0.9044009778234694
1057,motorcycle_87.0,29Y3-39268,0.8602575129932828
1057,motorcycle_105.0,29K1-39076,0.7234283487002054
1057,motorcycle_123.0,29E2-37776,0.9513312313291762
1057,motorcycle_124.0,35N1-35226,0.8985795378684998
1058,motorcycle_85.0,29H1-61888,0.8953904973136054
1058,motorcycle_87.0,29Y3-39268,0.8773238228427039
1058,motorcycle_123.0,29E2-37776,0.9465664890077379
1058,motorcycle_124.0,35N1-35226,0.8857462273703681
1059,motorcycle_85.0,29H1-61888,0.9019060002432929
1059,motorcycle_103.0,29D2-18311,0.9263372818628947
1059,motorcycle_87.0,29Y3-39268,0.8393382562531365
1059,motorcycle_123.0,29E2-37776,0.9509731332461039
1059,motorcycle_124.0,35N1-35226,0.8716177774800195
1059,motorcycle_127.0,29EB-01149,0.8622990747292837
1060,motorcycle_85.0,29H1-61888,0.9206289516554939
1060,motorcycle_103.0,29D2-18311,0.9227781891822815
1060,motorcycle_87.0,29Y3-3926,0.934180848300457
1060,motorcycle_105.0,29K-49076,0.6113834753632545
1060,motorcycle_123.0,29E2-37776,0.9493619600931803
1060,motorcycle_124.0,35N1-35226,0.8565395474433899
1060,motorcycle_127.0,29EB-01149,0.8900083899497986
1061,motorcycle_85.0,29H1-61888,0.921711285909017
1061,motorcycle_103.0,29D2-18311,0.8809991677602133
1061,motorcycle_87.0,29Y3-39268,0.8556110428439246
1061,motorcycle_105.0,23K-49076,0.5819944217801094
1061,motorcycle_123.0,29E2-37776,0.9499347607294718
1061,motorcycle_124.0,35N1-35226,0.8766570223702325
1061,motorcycle_127.0,29E3-01149,0.8969534701771207
1062,motorcycle_85.0,29H1-61888,0.9159485830201043
1062,motorcycle_87.0,29Y3-39268,0.8777522444725037
1062,motorcycle_123.0,29E2-37776,0.9497514830695258
1062,motorcycle_124.0,35N1-5226,0.8687110990285873
1062,motorcycle_127.0,29E3-01149,0.8951781590779623
1063,motorcycle_85.0,29H1-61888,0.9221716655625237
1063,motorcycle_103.0,29D2-18311,0.9316442939970229
1063,motorcycle_87.0,29Y3-39268,0.8921252422862582
1063,motorcycle_123.0,29E2-37776,0.9485694501135085
1063,motorcycle_127.0,29E3-01149,0.9148308965894911
1064,motorcycle_85.0,29H1-61888,0.9156647986835904
1064,motorcycle_103.0,29D2-18311,0.9249318109618293
1064,motorcycle_87.0,29Y3-39268,0.8610108196735382
1064,motorcycle_105.0,29K-49076,0.7179411314427853
1064,motorcycle_123.0,29E2-37776,0.9471641182899475
1064,motorcycle_127.0,29E3-01149,0.9404070377349854
1065,motorcycle_85.0,29H1-61888,0.926033635934194
1065,motorcycle_103.0,29D2-18311,0.9258756902482774
1065,bus_108.0,30F-96054,0.785724613815546
1065,motorcycle_87.0,29Y3-39268,0.903947823577457
1065,motorcycle_105.0,29K-49076,0.724285826086998
1065,motorcycle_123.0,29E2-37776,0.9463378190994263
1065,motorcycle_127.0,29E3-01149,0.9439822104242113
1066,motorcycle_85.0,29H1-61888,0.9269360833697848
1066,motorcycle_103.0,29D2-18311,0.9261514544487
1066,bus_108.0,30F-96054,0.8204142823815346
1066,motorcycle_87.0,29Y3-39268,0.864951491355896
1066,motorcycle_105.0,29K-48076,0.7408311702311039
1066,motorcycle_123.0,29E2-37776,0.9481517871220907
1066,motorcycle_114.0,29P1-8125,0.7758233807981014
1066,motorcycle_127.0,29E3-01149,0.9421649442778693
1067,motorcycle_85.0,29H1-61888,0.9115046726332771
1067,bus_108.0,30F-96054,0.8272671699523926
1067,motorcycle_87.0,29Y3-39268,0.8970426585939195
1067,motorcycle_123.0,29E2-37776,0.9426774515046014
1067,motorcycle_97.0,29K7-7302,0.7142638992518187
1067,motorcycle_114.0,29P1-0129,0.7221614252775908
1067,motorcycle_127.0,29E3-01149,0.9328539967536926
1068,motorcycle_85.0,29H1-61888,0.9138004647360908
1068,bus_108.0,30F-96054,0.8129698149859905
1068,motorcycle_87.0,29Y3-39268,0.8565406997998556
1068,motorcycle_105.0,29K-40076,0.6847398076206446
1068,motorcycle_123.0,29E2-37776,0.9382320973608229
1068,motorcycle_127.0,29E3-01149,0.9310336841477288
1069,motorcycle_85.0,29H1-61888,0.9194697870148553
1069,bus_108.0,30F-96054,0.8096356987953186
1069,motorcycle_87.0,29Y3-39268,0.8652345803048875
1069,motorcycle_123.0,29E2-37776,0.9302478432655334
1069,motorcycle_127.0,29E3-01149,0.9357533322440253
1070,motorcycle_85.0,29H1-61888,0.8857681022750007
1070,bus_108.0,30F-96054,0.8408338949084282
1070,motorcycle_87.0,29Y3-39268,0.9054415822029114
1070,motorcycle_123.0,29E2-37776,0.9243207838800218
1070,motorcycle_127.0,29E3-01149,0.9283690783712599
1071,motorcycle_85.0,29H1-61888,0.9055335852834914
1071,bus_108.0,30F-96054,0.8004458919167519
1071,motorcycle_87.0,29Y3-39268,0.8884807493951585
1071,motorcycle_105.0,29KL-46670,0.5567371646563212
1071,motorcycle_123.0,29E2-37776,0.9434656103452047
1071,motorcycle_127.0,29E3-01149,0.9354156520631578
1072,motorcycle_85.0,29H1-61888,0.9162521958351135
1072,bus_108.0,30F-96054,0.7841887436807156
1072,motorcycle_87.0,29Y3-39268,0.8797703517807854
1072,motorcycle_123.0,29E2-37776,0.9451885554525588
1072,motorcycle_114.0,29P1-0125,0.8143564946949482
1072,motorcycle_127.0,29E3-01149,0.9329361783133613
1073,motorcycle_85.0,29H1-61888,0.9088366892602708
1073,bus_108.0,30F-96054,0.7244649976491928
1073,motorcycle_87.0,29Y3-39268,0.8758664131164551
1073,truck_105.0,29KL-48676,0.5543592108620538
1073,motorcycle_123.0,29E2-37776,0.9437469906277127
1073,motorcycle_114.0,29P1-81254,0.7527294316225581
1073,motorcycle_127.0,29E3-01149,0.9386741452746921
1074,motorcycle_85.0,29H1-61888,0.9166810777452257
1074,bus_108.0,30F-96054,0.7645576186478138
1074,motorcycle_87.0,29Y3-39268,0.8534397631883621
1074,truck_105.0,29KL-48676,0.5559736059771644
1074,motorcycle_123.0,29E2-37776,0.9378339582019382
1074,motorcycle_114.0,29P1-81254,0.8102372354931302
1074,motorcycle_127.0,29E3-01149,0.93912273645401
1075,motorcycle_85.0,29H1-61888,0.9071846604347229
1075,bus_108.0,30F-96054,0.7164550833404064
1075,motorcycle_87.0,29Y3-39268,0.8735531502299838
1075,truck_105.0,28PK-43676,0.5274378988477919
1075,motorcycle_123.0,29E2-37776,0.9412848552068075
1075,motorcycle_97.0,29K7-7302,0.7650347538292408
1075,motorcycle_114.0,29P1-81254,0.7974277569188012
1075,motorcycle_127.0,29E3-01149,0.9372386667463515
1076,motorcycle_85.0,29H1-61888,0.9197294579611884
1076,bus_108.0,30F-96054,0.7061049416661263
1076,motorcycle_87.0,29Y3-39268,0.8570413175556395
1076,truck_105.0,29K-43676,0.5834152586758137
1076,motorcycle_123.0,29E2-37776,0.943366633521186
1076,motorcycle_97.0,29K7-7302,0.7626182259991765
1076,motorcycle_114.0,29P1-81254,0.8318045006857978
1076,motorcycle_127.0,29E3-01149,0.944762130578359
1077,motorcycle_85.0,29H1-61888,0.9273073342111375
1077,bus_108.0,30F-96054,0.7494639679789543
1077,motorcycle_87.0,29Y3-39268,0.880942596329583
1077,truck_105.0,29K1-48076,0.5588236020670997
1077,motorcycle_123.0,29E2-37776,0.9423655933803983
1077,motorcycle_97.0,29K7-7302,0.7799417311325669
1077,motorcycle_114.0,29P1-81254,0.7970996201038361
1077,motorcycle_126.0,29H1-44580,0.71776126159562
1077,motorcycle_127.0,29E3-01149,0.9404298530684577
1078,motorcycle_85.0,29H1-61888,0.9247806734508939
1078,bus_108.0,30F-96054,0.8492073491215706
1078,motorcycle_87.0,29Y3-39268,0.8857996033297645
1078,truck_105.0,28PK-43076,0.5010596017042795
1078,motorcycle_123.0,29E2-37776,0.9449691971143087
1078,motorcycle_114.0,29P1-81254,0.8907182547781203
1078,motorcycle_126.0,29H1-44580,0.7572615742683411
1078,motorcycle_127.0,29E3-01149,0.9363447295294868
1078,motorcycle_128.0,29H1-44580,0.694574784901407
1079,motorcycle_85.0,29H1-61888,0.9206473032633463
1079,bus_108.0,30F-96054,0.7531984727829695
1079,motorcycle_87.0,29Y3-39268,0.8908601668145921
1079,motorcycle_123.0,29E2-37776,0.9412191311518351
1079,motorcycle_97.0,29K7-7302,0.8130157142877579
1079,motorcycle_114.0,29P1-81254,0.874446325831943
1079,motorcycle_126.0,29H1-44580,0.805926779905955
1079,motorcycle_127.0,29E3-01149,0.9279477861192491
1079,motorcycle_128.0,29H1-44580,0.8005657262272305
1080,motorcycle_85.0,29H1-61888,0.9135463105307685
1080,bus_108.0,30F-96054,0.7932790629565716
1080,motorcycle_87.0,29Y3-39268,0.8732781608899435
1080,motorcycle_123.0,29E2-37776,0.937142895327674
1080,motorcycle_97.0,29K7-7302,0.7888349816203117
1080,motorcycle_114.0,29P1-81254,0.8361187047428555
1080,motorcycle_126.0,29H1-44580,0.7858390642537011
1080,motorcycle_127.0,29E3-01149,0.9391013648774889
1080,motorcycle_128.0,29H1-44580,0.735649103919665
1081,motorcycle_85.0,29H1-61888,0.920582460032569
1081,bus_108.0,30F-96054,0.7817635722458363
1081,motorcycle_87.0,29Y3-39268,0.883333146572113
1081,motorcycle_123.0,29E2-37776,0.9401805996894836
1081,motorcycle_114.0,29P1-8125,0.8770902454853058
1081,motorcycle_126.0,29H1-44580,0.7617875271373324
1081,motorcycle_127.0,29E3-01149,0.935329000155131
1081,motorcycle_128.0,29H1-44580,0.7538358254565133
1082,motorcycle_85.0,29H1-61888,0.9191726843516032
1082,bus_108.0,30F-96054,0.7291955286636949
1082,motorcycle_87.0,29Y3-39268,0.8863548040390015
1082,motorcycle_123.0,29E2-37776,0.9436861541536119
1082,motorcycle_114.0,29P1-8124,0.781009279191494
1082,motorcycle_126.0,29H1-44580,0.8036506672700247
1082,motorcycle_127.0,29E3-01149,0.9419071012073092
1082,motorcycle_128.0,29H1-44580,0.780680411391788
1083,motorcycle_85.0,29H1-61888,0.9221467243300544
1083,bus_108.0,30F-96054,0.7419886291027069
1083,motorcycle_87.0,29Y3-39268,0.8857986397213407
1083,motorcycle_123.0,29E2-37776,0.9215492407480875
1083,motorcycle_114.0,29P1-81254,0.830555624432034
1083,motorcycle_126.0,29H1-44580,0.7563109315103955
1083,motorcycle_127.0,29E3-01149,0.944609072473314
1083,motorcycle_128.0,29H1-44580,0.7902731266286638
1084,motorcycle_85.0,29H1-61888,0.9090345700581869
1084,bus_108.0,30F-96054,0.7263122694566846
1084,motorcycle_87.0,29Y3-39268,0.9042971796459622
1084,motorcycle_123.0,29E2-37776,0.9248293307092454
1084,motorcycle_114.0,29P1-81254,0.8138377202881707
1084,motorcycle_126.0,29H1-44580,0.7771670735544629
1084,motorcycle_127.0,29E3-01149,0.9409442742665609
1084,motorcycle_128.0,29H1-44580,0.7771670735544629
1085,motorcycle_85.0,29H1-61888,0.9093608856201172
1085,motorcycle_87.0,29Y3-39268,0.8894766171773275
1085,motorcycle_123.0,29E2-37776,0.9308649235301547
1085,motorcycle_114.0,29P1-81254,0.8174829714828067
1085,motorcycle_127.0,29E3-01149,0.9389347301589118
1085,motorcycle_128.0,29H1-44580,0.7894404530525208
1086,motorcycle_85.0,29H1-61888,0.9080670409732394
1086,motorcycle_103.0,29D-18311,0.7311403639614582
1086,motorcycle_87.0,29Y3-39268,0.9378354350725809
1086,motorcycle_123.0,29E2-37776,0.9330025580194261
1086,motorcycle_97.0,29K7-7302,0.7226460445672274
1086,motorcycle_114.0,29P1-81254,0.8151657912466261
1086,motorcycle_127.0,29E3-01149,0.9334327313635085
1086,motorcycle_128.0,29H1-44580,0.7479485703839196
1087,motorcycle_85.0,29H1-61888,0.9158567322625054
1087,motorcycle_103.0,29D2-18314,0.76453012559149
1087,bus_108.0,30F-96054,0.74932577367872
1087,motorcycle_87.0,29Y3-39268,0.8968919449382358
1087,motorcycle_123.0,29E2-37776,0.928556395901574
1087,motorcycle_114.0,29P1-81254,0.8352963527043661
1087,motorcycle_127.0,29E3-01149,0.9335925049251981
1087,motorcycle_128.0,29H1-44580,0.7267119892769389
1088,motorcycle_85.0,29H1-61888,0.9177808827824063
1088,motorcycle_103.0,29D2-18311,0.8167235321468778
1088,bus_108.0,30F-96054,0.849758468568325
1088,motorcycle_87.0,29Y3-39268,0.8890774912304349
1088,motorcycle_123.0,29E2-37776,0.9429251882765028
1088,motorcycle_114.0,29P1-81254,0.7777374751038022
1088,motorcycle_127.0,29E3-01149,0.927814761797587
1088,motorcycle_128.0,29H1-44580,0.7677503923575083
1089,motorcycle_85.0,29H1-61888,0.9104009800487094
1089,bus_108.0,30F-96054,0.7840412855148315
1089,motorcycle_87.0,29Y3-39268,0.8910535573959351
1089,motorcycle_123.0,29E2-37776,0.9437303344408671
1089,motorcycle_127.0,29E3-01149,0.9248169660568237
1089,motorcycle_128.0,29H1-44580,0.7507122225231595
1090,motorcycle_85.0,29H1-61888,0.9163869553142123
1090,motorcycle_103.0,29D2-18311,0.8519865738021003
1090,motorcycle_87.0,29Y3-39268,0.8974757658110725
1090,motorcycle_123.0,29E2-37776,0.9428501261605157
1090,motorcycle_127.0,29E3-01149,0.9427350693278842
1090,motorcycle_126.0,29H1-4458,0.769898034632206
1091,motorcycle_85.0,29H1-61888,0.9080674118465848
1091,motorcycle_103.0,29D2-18311,0.857996039920383
1091,motorcycle_87.0,29Y3-39268,0.8511674387587441
1091,motorcycle_123.0,29E2-37776,0.9372000826729668
1091,motorcycle_127.0,29E3-01149,0.9271941052542793
1091,motorcycle_126.0,29H1-44580,0.7481913450691435
1092,motorcycle_85.0,29H1-61888,0.9200805889235603
1092,bus_108.0,30F-96054,0.781647801399231
1092,motorcycle_87.0,29Y3-39268,0.8431650565730201
1092,motorcycle_123.0,20E2-37776,0.87451171875
1092,motorcycle_127.0,29E3-01149,0.9335562851693895
1092,motorcycle_126.0,29H1-4450,0.7719389218837023
1093,motorcycle_85.0,29H1-61888,0.917339735560947
1093,motorcycle_103.0,29D2-18311,0.8748484783702426
1093,motorcycle_87.0,29Y3-39268,0.8739087912771437
1093,motorcycle_123.0,29E2-37776,0.9388466874758402
1093,motorcycle_127.0,29E3-01149,0.922776632838779
1093,motorcycle_126.0,29H1-4450,0.7327485121786594
1093,motorcycle_131.0,35N1-35226,0.7720080183611976
1094,motorcycle_85.0,29H1-61888,0.9137249191602071
1094,motorcycle_103.0,29D2-18311,0.8679358594947391
1094,motorcycle_87.0,29Y3-39268,0.8759921160009172
1094,motorcycle_123.0,29E2-37776,0.9380081958240933
1094,motorcycle_127.0,29E3-01149,0.9378721647792392
1094,motorcycle_126.0,29H1-4450,0.7374221198260784
1094,motorcycle_131.0,35N1-35226,0.747784341375033
1095,motorcycle_85.0,29H1-61888,0.9106334646542867
1095,motorcycle_103.0,29D2-18311,0.8846536874771118
1095,bus_108.0,30F-96054,0.8340809792280197
1095,motorcycle_87.0,29Y3-39268,0.8477556722031699
1095,motorcycle_123.0,29E2-37776,0.9464198152224222
1095,motorcycle_127.0,29E3-01149,0.9262315366003249
1095,motorcycle_126.0,29H1-44580,0.7449710269769033
1095,motorcycle_131.0,35N1-35226,0.7533394826783074
1096,motorcycle_85.0,29H1-61888,0.9179682466718886
1096,motorcycle_103.0,29D2-18311,0.902660522196028
1096,bus_108.0,30F-96054,0.7372736372053623
1096,motorcycle_87.0,29Y3-39268,0.8737970656818814
1096,motorcycle_123.0,29E2-37776,0.941997938685947
1096,motorcycle_127.0,29E3-01149,0.9378999140527513
1096,motorcycle_126.0,29H1-4450,0.8292477615177631
1096,motorcycle_131.0,35N1-35226,0.8392827577061124
1097,motorcycle_85.0,29H1-61888,0.9152624938223097
1097,motorcycle_103.0,29D2-18311,0.9180601106749641
1097,bus_108.0,30F-96054,0.760350901633501
1097,motorcycle_87.0,29Y3-39268,0.8929755356576707
1097,motorcycle_123.0,29E2-37776,0.9388578136761984
1097,motorcycle_127.0,29E3-01149,0.9367476834191216
1097,motorcycle_126.0,29H1-44580,0.7571636777785089
1097,motorcycle_131.0,35N1-35226,0.8078526192241244
1098,motorcycle_85.0,29H1-61888,0.9164408180448744
1098,motorcycle_103.0,29D2-18311,0.9019476241535611
1098,bus_108.0,30F-96054,0.7531769499182701
1098,motorcycle_87.0,29Y3-39268,0.8765375117460886
1098,motorcycle_123.0,29B2-37776,0.8696160945627425
1098,motorcycle_127.0,29E3-01149,0.935644249121348
1098,motorcycle_126.0,29H1-44580,0.7475154780679278
1098,motorcycle_131.0,35N1-35226,0.8431926170984904
1098,motorcycle_128.0,29H1-44580,0.75419472820229
1099,motorcycle_85.0,29H1-61888,0.8787681857744852
1099,motorcycle_103.0,29D2-18311,0.9206937220361497
1099,motorcycle_87.0,29Y3-39268,0.8935945828755697
1099,motorcycle_123.0,29E2-37776,0.927245040734609
1099,motorcycle_127.0,29E3-01149,0.9409173263443841
1099,motorcycle_126.0,29H1-44580,0.7028632760047913
1099,motorcycle_131.0,35N1-35226,0.8213232358296713
1099,motorcycle_128.0,29H1-44580,0.6402059925927056
1100,motorcycle_85.0,29H1-61888,0.8664586610264249
1100,motorcycle_103.0,29D2-18311,0.9126797848277621
1100,motorcycle_87.0,29Y3-39268,0.9063356386290656
1100,motorcycle_123.0,29E2-37776,0.9221888184547424
1100,motorcycle_127.0,29E3-01149,0.9430056214332581
1100,motorcycle_126.0,29H1-44580,0.7729441788461473
1100,motorcycle_131.0,35N1-35226,0.8802330692609152
1100,motorcycle_128.0,29H1-44580,0.8214351468616061
1101,motorcycle_103.0,29D2-18311,0.9088128606478373
1101,bus_108.0,30F-96054,0.7736997222527862
1101,motorcycle_87.0,29Y3-39268,0.9028282364209493
1101,motorcycle_123.0,29E2-37776,0.9357355303234525
1101,motorcycle_127.0,29E3-01149,0.9424141314294603
1101,motorcycle_126.0,29H1-4450,0.8400587141513824
1101,motorcycle_131.0,35N1-35226,0.8326718807220459
1101,motorcycle_128.0,29H1-44580,0.7641574740409851
1102,motorcycle_103.0,29D2-18311,0.8899926344553629
1102,bus_108.0,30F-96054,0.7771371435374022
1102,motorcycle_87.0,29Y3-39268,0.924192316002316
1102,motorcycle_123.0,29E2-37776,0.9328648779127333
1102,motorcycle_127.0,29E3-01149,0.9453396267361112
1102,motorcycle_126.0,29H1-44580,0.7282059639692307
1102,motorcycle_131.0,35N1-35226,0.8202226824230618
1103,motorcycle_103.0,29D2-18311,0.9155664907561408
1103,bus_108.0,30F-96054,0.7881359253078699
1103,motorcycle_87.0,29Y3-39268,0.9171278211805556
1103,motorcycle_123.0,29E2-37776,0.9335614376597934
1103,motorcycle_127.0,29E3-01149,0.9444901016023424
1103,motorcycle_126.0,29H1-44580,0.7088421914312575
1103,motorcycle_131.0,35N1-35226,0.8547307584020827
1104,motorcycle_103.0,29D2-18311,0.9142952164014181
1104,bus_108.0,30F-96054,0.8181722946465015
1104,motorcycle_87.0,29Y3-39268,0.9069985482427809
1104,motorcycle_123.0,29E2-37776,0.9039780894915262
1104,motorcycle_127.0,29E3-01149,0.9395172794659933
1104,motorcycle_126.0,29H1-44580,0.7326916555563608
1104,motorcycle_131.0,35N1-35226,0.837493896484375
1105,motorcycle_103.0,29D2-18311,0.9149127867486742
1105,bus_108.0,30F-96054,0.7716498356312513
1105,motorcycle_87.0,29Y3-39268,0.9127587146229215
1105,motorcycle_123.0,29E2-47776,0.9025119543075562
1105,motorcycle_127.0,29E3-01149,0.9423875212669373
1105,motorcycle_126.0,29H1-4450,0.7823840267956257
1105,motorcycle_131.0,35N1-35226,0.8852661914295621
1106,motorcycle_103.0,29D2-18311,0.9155457086033292
1106,bus_108.0,30F-96054,0.7816761089488864
1106,motorcycle_87.0,29Y3-39268,0.9163394769032797
1106,motorcycle_123.0,29E2-37776,0.8992607725991143
1106,motorcycle_127.0,29E3-01149,0.9303380979432
1106,motorcycle_126.0,29H1-44580,0.719835994972123
1106,motorcycle_131.0,35N1-35226,0.8784483671188354
1107,motorcycle_103.0,29D2-18311,0.9002068837483724
1107,bus_108.0,30F-96054,0.7795352078974247
1107,motorcycle_87.0,29Y3-39268,0.9010138180520799
1107,motorcycle_123.0,29E2-37776,0.9103379845619202
1107,motorcycle_127.0,29E3-01149,0.9348926345507304
1107,motorcycle_126.0,29H1-4450,0.7620848007500172
1107,motorcycle_131.0,35N1-35226,0.8359221551153395
1108,motorcycle_103.0,29D2-18311,0.9172275132603116
1108,bus_108.0,30F-96054,0.7779562883079052
1108,motorcycle_87.0,29Y3-39268,0.8957265350553725
1108,motorcycle_123.0,29E2-7776,0.891609326004982
1108,motorcycle_127.0,29E3-01149,0.9391707645522224
1108,motorcycle_126.0,29H1-4450,0.7728324644267559
1108,motorcycle_131.0,35N1-35226,0.8615869416130914
1109,motorcycle_103.0,29D2-18311,0.928679002655877
1109,bus_108.0,30F-96054,0.7856373693794012
1109,motorcycle_87.0,29Y3-39268,0.8912360469500223
1109,motorcycle_127.0,29E3-01149,0.9417788320117526
1109,motorcycle_126.0,29H1-4450,0.8016233295202255
1109,motorcycle_131.0,35N1-35226,0.8831178347269694
1110,motorcycle_85.0,29H-61888,0.9216592386364937
1110,motorcycle_103.0,29D2-18311,0.9173015687200758
1110,bus_108.0,30F-96054,0.7995739858597517
1110,motorcycle_87.0,29Y3-39268,0.8985772927602133
1110,motorcycle_127.0,29E3-01149,0.9419632156689962
1110,motorcycle_126.0,29H1-4450,0.7560982406139374
1110,motorcycle_131.0,35N1-35226,0.8679730693499247
1110,motorcycle_133.0,19K1-51582,0.4789854867590798
1111,motorcycle_85.0,29H1-71888,0.910630464553833
1111,motorcycle_103.0,29D2-18311,0.8913006782531738
1111,bus_108.0,30F-96054,0.7900061458349228
1111,motorcycle_87.0,29Y3-39268,0.8841328157318963
1111,motorcycle_127.0,29E3-01149,0.9450956980387369
1111,motorcycle_126.0,29H1-4450,0.793137926608324
1111,motorcycle_131.0,35N1-35226,0.8503362801339891
1112,motorcycle_103.0,29D2-18311,0.931273533238305
1112,bus_108.0,30F-96054,0.7971103824675083
1112,motorcycle_87.0,29Y3-39268,0.920774433347914
1112,motorcycle_127.0,29E3-01149,0.9447636471854316
1112,motorcycle_126.0,29H1-4450,0.8270665630698204
1112,motorcycle_131.0,35N1-35226,0.8571544289588928
1113,motorcycle_103.0,29D2-18311,0.9025097091992696
1113,motorcycle_87.0,29Y3-39268,0.9137797488106622
1113,motorcycle_127.0,29E3-01149,0.9444124433729384
1113,motorcycle_126.0,29H1-4450,0.8347509205341339
1113,motorcycle_131.0,35N1-35226,0.8684023088879056
1114,bus_108.0,30F-96054,0.7810039781033993
1114,motorcycle_87.0,29Y3-39268,0.8919806083043417
1114,motorcycle_127.0,29E3-01149,0.9445574349827237
1114,motorcycle_126.0,29H1-4450,0.8469951152801514
1114,motorcycle_131.0,35N1-35226,0.906721207830641
1115,bus_108.0,30F-96054,0.7107000667601824
1115,motorcycle_87.0,29Y3-39268,0.8971092502276102
1115,motorcycle_127.0,29E3-01149,0.9470531211958991
1115,motorcycle_126.0,29H1-4450,0.8440239354968071
1115,motorcycle_131.0,35N1-35226,0.892801821231842
1116,motorcycle_85.0,29H1-51888,0.9069534142812093
1116,motorcycle_103.0,29D2-18311,0.9397356377707587
1116,bus_108.0,30F-96054,0.7549068219959736
1116,motorcycle_87.0,29Y3-39268,0.9146097236209445
1116,motorcycle_127.0,29E3-01149,0.939686463938819
